<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RI.IMOEX;60;20150127;170000;1664.4500000;1674.0100000;1662.0800000;1673.4300000;3483898129
RI.IMOEX;60;20150127;180000;1673.3100000;1678.1900000;1663.9900000;1668.2400000;3620357341
RI.IMOEX;60;20150127;190000;1668.3400000;1676.2300000;1663.7800000;1673.9200000;5841215746
RI.IMOEX;60;20150128;110000;1675.3700000;1705.4000000;1675.3700000;1696.3200000;6595867505
RI.IMOEX;60;20150128;120000;1696.7100000;1706.2900000;1690.3100000;1700.8000000;6639589537
RI.IMOEX;60;20150128;130000;1701.0100000;1703.3600000;1687.9200000;1692.6300000;4233137471
RI.IMOEX;60;20150128;140000;1692.5800000;1695.2500000;1674.8700000;1675.0900000;4179021877
RI.IMOEX;60;20150128;150000;1675.0600000;1685.2800000;1671.0400000;1682.3200000;3874977516
RI.IMOEX;60;20150128;160000;1682.1200000;1688.9000000;1679.3200000;1684.2500000;2838154633
RI.IMOEX;60;20150128;170000;1682.7200000;1682.9100000;1671.4500000;1673.4300000;3846130212
RI.IMOEX;60;20150128;180000;1673.4500000;1675.6000000;1655.6600000;1655.6600000;4751518544
RI.IMOEX;60;20150128;190000;1655.4700000;1657.7700000;1643.4200000;1647.7100000;6058560061
RI.IMOEX;60;20150129;110000;1645.5600000;1667.6800000;1645.5600000;1650.2500000;5146221588
RI.IMOEX;60;20150129;120000;1649.5600000;1658.9500000;1646.3100000;1654.9200000;5153454099
RI.IMOEX;60;20150129;130000;1654.9900000;1662.3200000;1648.0600000;1658.7600000;3561538632
RI.IMOEX;60;20150129;140000;1658.7600000;1665.9900000;1658.1100000;1659.6800000;3493098405
RI.IMOEX;60;20150129;150000;1659.7100000;1669.9800000;1658.5700000;1669.3900000;4203815136
RI.IMOEX;60;20150129;160000;1669.4100000;1674.4500000;1665.1500000;1666.3800000;2903993129
RI.IMOEX;60;20150129;170000;1666.2400000;1672.7900000;1663.3100000;1667.6800000;3772223646
RI.IMOEX;60;20150129;180000;1667.6800000;1675.5000000;1661.8800000;1663.0000000;4324219385
