<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RI.MOEXFN;60;20150112;180000;4302.8900000;4319.9200000;4289.0000000;4290.5700000;789053633
RI.MOEXFN;60;20150112;190000;4288.5500000;4295.5500000;4274.1400000;4274.1400000;635145084
RI.MOEXFN;60;20150113;110000;4252.2200000;4265.3100000;4168.4700000;4201.8200000;2359643309
RI.MOEXFN;60;20150113;120000;4206.0800000;4244.0700000;4176.7400000;4188.9300000;2150749114
RI.MOEXFN;60;20150113;130000;4186.0800000;4204.2800000;4177.1200000;4177.3900000;1319069445
RI.MOEXFN;60;20150113;140000;4176.9300000;4184.6600000;4155.0000000;4165.9300000;2639289116
RI.MOEXFN;60;20150113;150000;4166.5500000;4197.6400000;4164.7200000;4197.6400000;706490464
RI.MOEXFN;60;20150113;160000;4199.2400000;4210.3600000;4191.1500000;4196.7400000;968629501
RI.MOEXFN;60;20150113;170000;4192.3900000;4216.9700000;4191.4000000;4207.3200000;1156297385
RI.MOEXFN;60;20150113;180000;4208.1200000;4234.4400000;4202.2900000;4218.0400000;1440965354
RI.MOEXFN;60;20150113;190000;4219.0900000;4219.0900000;4158.4100000;4158.4100000;1347278391
RI.MOEXFN;60;20150114;110000;4153.0000000;4197.3500000;4151.9900000;4192.2700000;1969663288
RI.MOEXFN;60;20150114;120000;4191.6800000;4199.1300000;4135.9600000;4175.9600000;1226926931
RI.MOEXFN;60;20150114;130000;4176.9200000;4227.1300000;4173.9300000;4223.1400000;914537790
RI.MOEXFN;60;20150114;140000;4229.1600000;4229.9900000;4203.0300000;4204.1700000;1181890054
RI.MOEXFN;60;20150114;150000;4204.8700000;4212.3800000;4187.0000000;4193.0600000;1024507798
RI.MOEXFN;60;20150114;160000;4191.8600000;4196.1200000;4171.2800000;4178.5800000;708573528
RI.MOEXFN;60;20150114;170000;4177.7500000;4205.3100000;4175.8800000;4199.4500000;980331048
RI.MOEXFN;60;20150114;180000;4199.5800000;4228.2400000;4187.9500000;4217.6600000;1331862012
RI.MOEXFN;60;20150114;190000;4219.8600000;4240.2900000;4208.5600000;4211.6900000;1250101225
RI.MOEXFN;60;20150115;110000;4270.1200000;4278.7900000;4227.7200000;4274.0200000;2063798912
RI.MOEXFN;60;20150115;120000;4274.7400000;4320.8100000;4265.4900000;4319.1800000;4206434727
RI.MOEXFN;60;20150115;130000;4321.4900000;4321.4900000;4292.5500000;4306.0100000;1052492072
RI.MOEXFN;60;20150115;140000;4301.1400000;4339.1100000;4299.1100000;4326.6200000;1099268472
RI.MOEXFN;60;20150115;150000;4325.9500000;4329.4200000;4297.3000000;4305.0700000;1149102100
RI.MOEXFN;60;20150115;160000;4306.0800000;4342.0900000;4303.4600000;4331.4200000;1216318449
RI.MOEXFN;60;20150115;170000;4331.7800000;4363.1300000;4323.1800000;4358.9100000;917472460
RI.MOEXFN;60;20150115;180000;4358.9600000;4362.8400000;4318.0200000;4330.6300000;1526988800
RI.MOEXFN;60;20150115;190000;4331.4000000;4333.8100000;4290.4800000;4296.6300000;1683958553
RI.MOEXFN;60;20150116;110000;4271.6500000;4318.7200000;4265.2200000;4298.8700000;1532004272
RI.MOEXFN;60;20150116;120000;4297.5700000;4316.5700000;4284.6600000;4309.5100000;903752873
RI.MOEXFN;60;20150116;130000;4310.3900000;4329.1000000;4300.0000000;4328.3600000;1868553041
RI.MOEXFN;60;20150116;140000;4331.1600000;4353.5200000;4328.2000000;4337.3500000;1533547535
RI.MOEXFN;60;20150116;150000;4335.6400000;4357.3500000;4333.9400000;4357.3500000;1987664849
RI.MOEXFN;60;20150116;160000;4357.8100000;4369.1700000;4345.0500000;4354.4100000;807361812
RI.MOEXFN;60;20150116;170000;4356.1300000;4374.0000000;4354.4900000;4373.6500000;1200536242
RI.MOEXFN;60;20150116;180000;4373.8700000;4383.2600000;4364.5700000;4369.5100000;652658217
RI.MOEXFN;60;20150116;190000;4369.6800000;4379.5000000;4351.7500000;4360.1600000;991816458
RI.MOEXFN;60;20150119;110000;4351.7400000;4453.4900000;4343.6900000;4427.2100000;2335286671
RI.MOEXFN;60;20150119;120000;4427.4400000;4460.0800000;4411.4900000;4448.1500000;1162706908
RI.MOEXFN;60;20150119;130000;4449.1200000;4459.7400000;4444.1600000;4452.6700000;1294589694
RI.MOEXFN;60;20150119;140000;4452.9600000;4471.8400000;4434.8100000;4470.4800000;954860453
RI.MOEXFN;60;20150119;150000;4470.3600000;4472.1900000;4453.7700000;4453.9100000;713328618
RI.MOEXFN;60;20150119;160000;4452.3500000;4456.9200000;4435.4600000;4437.9100000;828639472
RI.MOEXFN;60;20150119;170000;4439.3400000;4442.8500000;4395.6300000;4396.3400000;767596071
RI.MOEXFN;60;20150119;180000;4391.4500000;4401.3700000;4365.3400000;4378.4900000;1461398611
RI.MOEXFN;60;20150119;190000;4378.7300000;4389.9700000;4319.9600000;4350.2900000;1530779440
RI.MOEXFN;60;20150120;110000;4356.1700000;4365.3700000;4301.1200000;4311.6600000;2743862177
RI.MOEXFN;60;20150120;120000;4311.7300000;4340.9000000;4311.7300000;4338.8900000;1267982472
RI.MOEXFN;60;20150120;130000;4341.6400000;4357.7600000;4333.4700000;4339.1700000;888530970
RI.MOEXFN;60;20150120;140000;4341.3800000;4343.4300000;4319.1600000;4327.9300000;426623671
RI.MOEXFN;60;20150120;150000;4327.8000000;4342.0700000;4324.1600000;4339.8200000;468591021
RI.MOEXFN;60;20150120;160000;4344.2600000;4345.8700000;4299.4000000;4305.3000000;959683064
RI.MOEXFN;60;20150120;170000;4303.7800000;4305.2200000;4281.3200000;4286.5900000;1239370638
RI.MOEXFN;60;20150120;180000;4286.5300000;4290.7000000;4252.1000000;4263.5000000;1040720535
RI.MOEXFN;60;20150120;190000;4255.6700000;4277.6200000;4247.3900000;4272.1000000;1188936746
RI.MOEXFN;60;20150121;110000;4277.7900000;4306.9200000;4269.5700000;4271.7400000;1496942961
RI.MOEXFN;60;20150121;120000;4274.4900000;4308.4000000;4272.7800000;4293.5700000;886696143
RI.MOEXFN;60;20150121;130000;4288.7200000;4290.8100000;4270.5200000;4279.6000000;535694713
RI.MOEXFN;60;20150121;140000;4276.6200000;4294.9900000;4276.5800000;4290.0400000;356955177
RI.MOEXFN;60;20150121;150000;4289.5100000;4316.0600000;4281.4400000;4312.1300000;728867947
RI.MOEXFN;60;20150121;160000;4313.5700000;4323.4800000;4310.5100000;4311.2200000;1770978519
RI.MOEXFN;60;20150121;170000;4312.5700000;4346.0100000;4312.5700000;4346.0100000;1425866925
RI.MOEXFN;60;20150121;180000;4354.6100000;4379.4900000;4339.9000000;4364.0900000;1775922861
RI.MOEXFN;60;20150121;190000;4363.7900000;4385.5100000;4349.9600000;4385.5100000;818097824
RI.MOEXFN;60;20150122;110000;4396.6100000;4524.8900000;4389.6100000;4501.7900000;2800676645
RI.MOEXFN;60;20150122;120000;4492.4500000;4525.1100000;4487.7300000;4499.0100000;1638837906
RI.MOEXFN;60;20150122;130000;4506.5900000;4529.1300000;4493.4800000;4500.9700000;1311169651
RI.MOEXFN;60;20150122;140000;4500.2200000;4534.1800000;4498.1400000;4528.7200000;1780934498
RI.MOEXFN;60;20150122;150000;4528.3500000;4546.1100000;4512.6700000;4544.9200000;1916433142
RI.MOEXFN;60;20150122;160000;4544.1900000;4544.1900000;4514.5600000;4521.7000000;1123625550
RI.MOEXFN;60;20150122;170000;4525.1100000;4532.5100000;4497.7800000;4521.7900000;1543783732
RI.MOEXFN;60;20150122;180000;4522.0300000;4522.0300000;4489.5800000;4512.6200000;1785309321
RI.MOEXFN;60;20150122;190000;4512.8100000;4554.6000000;4506.9600000;4535.7200000;1337807286
RI.MOEXFN;60;20150123;110000;4531.5700000;4622.2000000;4531.5700000;4592.0700000;4865271377
RI.MOEXFN;60;20150123;120000;4592.5200000;4624.0500000;4581.7800000;4600.0800000;1694350455
RI.MOEXFN;60;20150123;130000;4600.7300000;4601.4500000;4553.1800000;4577.1800000;1929664536
RI.MOEXFN;60;20150123;140000;4577.1200000;4596.5100000;4558.9200000;4566.6300000;986794182
RI.MOEXFN;60;20150123;150000;4566.6200000;4572.5600000;4553.9700000;4566.8100000;861145536
RI.MOEXFN;60;20150123;160000;4566.9900000;4581.9500000;4560.0600000;4569.7800000;1005116364
RI.MOEXFN;60;20150123;170000;4571.1500000;4591.7300000;4566.4800000;4588.7100000;556483558
RI.MOEXFN;60;20150123;180000;4589.5600000;4589.5600000;4534.8900000;4534.8900000;1052339469
RI.MOEXFN;60;20150123;190000;4533.4100000;4561.7900000;4517.9500000;4561.7900000;1449762092
RI.MOEXFN;60;20150126;110000;4530.1600000;4530.1600000;4430.8400000;4431.7200000;2514215515
RI.MOEXFN;60;20150126;120000;4429.1400000;4447.1500000;4389.4800000;4391.6600000;2137654002
RI.MOEXFN;60;20150126;130000;4391.4700000;4405.7500000;4367.3800000;4401.5200000;1189973699
RI.MOEXFN;60;20150126;140000;4399.8500000;4410.3300000;4383.3100000;4385.3000000;1220961906
RI.MOEXFN;60;20150126;150000;4386.5900000;4397.0800000;4377.2700000;4393.8000000;953332179
RI.MOEXFN;60;20150126;160000;4397.6400000;4406.3700000;4371.5200000;4396.3900000;1225015406
