<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RI.MOEXFN;60;20100111;110000;5249.7100000;5385.1300000;5249.7100000;5383.3600000;3677348056
RI.MOEXFN;60;20100111;120000;5385.1200000;5412.4200000;5376.9800000;5406.2800000;3253549791
RI.MOEXFN;60;20100111;130000;5406.8200000;5430.3400000;5404.0800000;5427.0400000;1584998531
RI.MOEXFN;60;20100111;140000;5427.0400000;5444.3800000;5408.6600000;5413.5100000;3258552996
RI.MOEXFN;60;20100111;150000;5413.3400000;5455.0600000;5395.9000000;5439.5000000;2256369182
RI.MOEXFN;60;20100111;160000;5439.5000000;5444.3800000;5427.3600000;5433.3000000;1721650424
RI.MOEXFN;60;20100111;170000;5433.1300000;5441.0300000;5430.5700000;5439.6500000;1240155708
RI.MOEXFN;60;20100111;180000;5439.9100000;5445.8100000;5414.4100000;5417.7800000;1576229868
RI.MOEXFN;60;20100111;190000;5418.1400000;5427.1400000;5390.9400000;5400.5000000;3090482045
RI.MOEXFN;60;20100112;110000;5400.5000000;5402.4000000;5368.4300000;5369.5600000;1944259266
RI.MOEXFN;60;20100112;120000;5367.3300000;5384.2000000;5346.9900000;5349.5700000;2893102613
RI.MOEXFN;60;20100112;130000;5349.4000000;5445.3400000;5348.3000000;5439.3200000;3465852691
RI.MOEXFN;60;20100112;140000;5439.1400000;5449.1900000;5424.4000000;5433.6900000;1196268435
RI.MOEXFN;60;20100112;150000;5433.7000000;5439.2600000;5393.8900000;5397.9900000;1894691612
RI.MOEXFN;60;20100112;160000;5397.9900000;5403.5400000;5377.7400000;5380.9600000;891033761
RI.MOEXFN;60;20100112;170000;5380.0700000;5393.9200000;5375.8600000;5382.3100000;932880415
RI.MOEXFN;60;20100112;180000;5382.3100000;5388.2500000;5371.1200000;5388.2500000;1749482378
RI.MOEXFN;60;20100112;190000;5387.6400000;5392.5300000;5367.2500000;5371.9800000;1822388122
RI.MOEXFN;60;20100113;110000;5357.5900000;5359.8100000;5334.4100000;5351.7800000;1574324720
RI.MOEXFN;60;20100113;120000;5350.8800000;5398.6500000;5350.8800000;5394.0600000;3684985191
RI.MOEXFN;60;20100113;130000;5392.0100000;5409.3300000;5390.3600000;5405.1000000;1718302873
RI.MOEXFN;60;20100113;140000;5404.7400000;5410.9000000;5399.6000000;5408.6000000;618061544
RI.MOEXFN;60;20100113;150000;5408.6000000;5418.4700000;5404.6400000;5418.4700000;637230502
RI.MOEXFN;60;20100113;160000;5417.8600000;5456.9600000;5415.7300000;5456.9600000;1732562647
RI.MOEXFN;60;20100113;170000;5454.7300000;5477.3600000;5437.7500000;5468.3000000;2924135263
RI.MOEXFN;60;20100113;180000;5468.3200000;5480.9100000;5451.4700000;5469.2800000;1889609115
RI.MOEXFN;60;20100113;190000;5469.2400000;5471.4700000;5431.8200000;5452.2200000;2516512963
RI.MOEXFN;60;20100114;110000;5455.1600000;5554.6400000;5455.1600000;5547.3700000;2401829565
RI.MOEXFN;60;20100114;120000;5547.3700000;5557.7300000;5523.5100000;5554.2900000;2235372986
RI.MOEXFN;60;20100114;130000;5554.1100000;5563.2600000;5549.8400000;5559.1100000;1182114683
RI.MOEXFN;60;20100114;140000;5558.9300000;5563.7200000;5546.3200000;5548.0300000;1718607088
RI.MOEXFN;60;20100114;150000;5548.0300000;5552.7700000;5527.3800000;5534.1700000;1113624445
RI.MOEXFN;60;20100114;160000;5534.3500000;5555.8300000;5532.4800000;5553.1500000;1316026779
RI.MOEXFN;60;20100114;170000;5553.1500000;5563.4300000;5513.7200000;5522.1600000;2844372126
RI.MOEXFN;60;20100114;180000;5521.9800000;5528.2300000;5506.1200000;5517.7900000;2189151383
RI.MOEXFN;60;20100114;190000;5518.3300000;5534.7800000;5518.3300000;5533.2400000;1396883513
RI.MOEXFN;60;20100115;110000;5526.1700000;5541.5300000;5522.2900000;5540.6000000;1203369809
RI.MOEXFN;60;20100115;120000;5539.0900000;5569.8400000;5525.1100000;5543.7500000;4471476171
RI.MOEXFN;60;20100115;130000;5543.9100000;5574.2400000;5543.9100000;5568.9300000;1934527334
RI.MOEXFN;60;20100115;140000;5568.7500000;5571.7400000;5533.2400000;5533.9600000;1593626258
RI.MOEXFN;60;20100115;150000;5533.9600000;5556.7000000;5523.2700000;5555.0300000;1258823260
RI.MOEXFN;60;20100115;160000;5554.0100000;5559.3600000;5532.4900000;5559.0000000;1212873509
RI.MOEXFN;60;20100115;170000;5557.8500000;5577.2000000;5556.5400000;5561.0100000;981156031
RI.MOEXFN;60;20100115;180000;5561.0100000;5563.8100000;5538.3800000;5544.1100000;1500529242
